Time [LST],"Temperature [ITS-90, deg C]","Salinity, Practical [PSU]","Depth [salt water, m], lat = 33.00","Beam Transmission, Chelsea/Seatech/WET Labs CStar [%]","Density [sigma-t, Kg/m^3 ]",Altimeter [m],"Oxygen, SBE 43 [ml/l]",Conductivity [S/m],Heading [deg],Pitching [deg],Rolling [deg]
7:57:08,4.473,34.7804,999.852,76.3142,27.5608,98.61,1.60611,3.324152,231.5508196,0.198,3.5388
7:57:09,4.4744,34.7801,999.846,76.2898,27.5604,98.61,1.60026,3.324249,230.6601954,0.0648,4.1544
7:57:10,4.4747,34.7801,999.901,76.2898,27.5603,98.61,1.60605,3.324276,231.5066129,0.3312,3.5388
7:57:11,4.4723,34.7805,1000.061,76.2898,27.561,98.61,1.60619,3.324104,231.147182,0.3312,3.672
7:57:12,4.4713,34.7806,1000.297,76.3142,27.5611,98.61,1.60628,3.324028,231.8206757,0.0648,2.88
7:57:13,4.4694,34.7806,1000.496,76.3142,27.5614,98.61,1.6064,3.323877,232.0027219,0.0648,3.4956
7:57:14,4.4696,34.7807,1000.581,76.2898,27.5614,98.61,1.60642,3.323897,232.5495965,0.4176,3.276
7:57:15,4.47,34.7806,1000.598,76.3142,27.5613,98.61,1.60641,3.323925,232.4141215,0.0648,3.3624
7:57:16,4.4698,34.7806,1000.683,76.3142,27.5613,98.61,1.60644,3.323911,232.7346679,0.3312,3.0096
7:57:17,4.4683,34.7806,1000.836,76.3142,27.5614,98.61,1.60653,3.32378,232.1855115,0.198,3.9348
7:57:18,4.4695,34.7805,1000.869,76.3142,27.5612,98.61,1.60649,3.32389,232.9205284,0.2844,3.276
7:57:19,4.4684,34.7808,1000.819,76.3142,27.5616,98.61,1.60653,3.323808,232.7346679,0.2412,3.2292
7:57:20,4.4687,34.7807,1000.73,76.3142,27.5615,98.61,1.6065,3.323828,232.9205284,0.198,3.582
7:57:21,4.4704,34.7805,1000.627,76.3142,27.5612,98.61,1.60641,3.323959,232.9205284,0.198,3.4056
7:57:22,4.4701,34.7802,1000.576,76.3142,27.5609,98.61,1.60642,3.323897,233.4829675,0.4176,3.276
7:57:23,4.4685,34.7806,1000.578,76.3142,27.5614,98.61,1.60648,3.323794,233.7185588,0.198,2.9664
7:57:24,4.4665,34.7809,1000.573,76.3142,27.5619,98.61,1.60656,3.323649,233.2946656,0.198,3.4056
7:57:25,4.4659,34.781,1000.537,76.3142,27.5621,98.61,1.60658,3.323594,233.4829675,0.4176,3.5388
7:57:26,4.4657,34.781,1000.471,76.3142,27.5621,98.61,1.60658,3.323573,233.5755025,0.3312,3.276
7:57:27,4.4658,34.7811,1000.413,76.3142,27.5621,98.61,1.60656,3.323587,234.0490606,0.198,2.9232
7:57:28,4.4656,34.7812,1000.362,76.3142,27.5622,98.61,1.60656,3.323573,233.621846,0.0648,3.0564
7:57:29,4.4659,34.781,1000.365,76.3142,27.5621,59.8,1.60655,3.323587,233.5292097,-0.0216,3.3624
7:57:30,4.466,34.7811,1000.39,76.3142,27.5621,69.52,1.60655,3.323608,234.1937495,0.0648,3.3624
7:57:31,4.466,34.781,1000.332,76.3142,27.5621,98.61,1.60655,3.323594,233.4829675,0.198,3.276
7:57:32,4.4661,34.7811,1000.236,76.3386,27.5621,98.61,1.60652,3.323608,233.0118537,0.1116,3.582
7:57:33,4.4658,34.7813,1000.17,76.3142,27.5623,98.58,1.60652,3.323594,232.8293953,0.2412,3.2292
7:57:34,4.4638,34.7812,1000.164,76.3142,27.5625,98.61,1.60661,3.323408,232.9661669,0.1548,3.7152
7:57:35,4.4642,34.7813,1000.204,76.3142,27.5625,98.61,1.6066,3.323456,233.4329286,0.198,2.88
7:57:36,4.4644,34.7813,1000.198,76.3142,27.5624,98.61,1.60659,3.32347,232.8293953,0.2844,3.4956
7:57:37,4.465,34.7812,1000.087,76.3142,27.5623,98.58,1.60655,3.323511,232.0474175,0.3312,3.3624
7:57:38,4.4659,34.7811,999.961,76.3142,27.5621,98.58,1.60648,3.32358,232.3690556,0.0648,3.3192
7:57:39,4.4663,34.7811,999.865,76.3142,27.5621,98.61,1.60645,3.323607,232.6439228,0.3312,3.582
7:57:40,4.4656,34.7813,999.859,76.3142,27.5624,98.61,1.60648,3.323566,232.1855115,0.198,3.4488
7:57:41,4.4654,34.7812,999.937,76.3142,27.5623,98.61,1.6065,3.323545,230.968513,0.0648,3.4956
7:57:42,4.4657,34.781,999.969,76.3386,27.562,98.61,1.6065,3.323552,232.3202861,0.3312,3.1428
7:57:43,4.4659,34.7811,999.895,76.3386,27.5621,98.61,1.60648,3.323573,231.7317782,0.2844,3.1428
7:57:44,4.4659,34.7814,999.784,76.3386,27.5623,98.61,1.60645,3.323594,231.9580708,0.198,3.2292
7:57:45,4.4663,34.781,999.688,76.3386,27.562,98.61,1.60642,3.3236,231.6836983,0.198,3.3624
7:57:46,4.4663,34.7812,999.644,76.3142,27.5622,98.61,1.60641,3.323614,231.3265453,0.3312,3.7584
7:57:47,4.466,34.7815,999.654,76.3386,27.5624,98.61,1.60643,3.3236,231.6836983,0.3312,3.0096
7:57:48,4.4662,34.7813,999.655,76.3386,27.5622,98.61,1.60642,3.323607,231.012205,0.198,3.0996
7:57:49,4.4668,34.7811,999.612,76.3142,27.5621,98.58,1.59625,3.323649,231.6836983,0.3312,3.276
7:57:50,4.4672,34.7812,999.501,76.3386,27.562,98.61,1.60635,3.323683,230.8812521,0.3312,3.3624
7:57:51,4.4676,34.7812,999.382,76.3386,27.562,98.61,1.61211,3.323718,231.3265453,0.3312,3.672
7:57:52,4.4683,34.7811,999.323,76.3386,27.5619,98.61,1.60627,3.323766,230.8812521,0.0648,3.4056
7:57:53,4.4681,34.7812,999.348,76.3386,27.562,98.61,1.60629,3.323759,231.1910431,0.1116,3.6252
7:57:54,4.4684,34.7813,999.388,76.3386,27.562,98.61,1.60628,3.323793,230.968513,0.2844,3.4956
7:57:55,4.4682,34.7813,999.367,76.3386,27.5621,98.61,1.60629,3.32378,230.7035996,0.198,3.7584
7:57:56,4.468,34.7814,999.278,76.3386,27.5621,98.61,1.60628,3.323766,231.147182,0.3312,3.276
7:57:57,4.468,34.7815,999.167,76.3386,27.5622,98.61,1.60626,3.323766,230.6132195,0.0648,3.276
7:57:58,4.4678,34.7815,999.086,76.3386,27.5623,98.61,1.60625,3.323745,230.9248621,0.0648,3.3624
7:57:59,4.4678,34.7814,999.057,76.3142,27.5622,98.61,1.60625,3.323731,230.8340539,0.3312,3.6252
7:58:00,4.4678,34.7815,999.051,76.3386,27.5623,98.61,1.60625,3.323745,230.8340539,0.198,3.582
7:58:01,4.4686,34.7814,999.008,76.3386,27.5621,98.61,1.60621,3.3238,230.9248621,0.4176,3.7152
7:58:02,4.4688,34.7814,998.912,76.3386,27.562,98.61,1.60618,3.323814,231.1033625,0.1548,3.4056
7:58:03,4.4687,34.7814,998.854,76.3386,27.5621,98.61,1.60617,3.323814,230.8812521,0.2844,3.3192
7:58:04,4.4691,34.7815,998.788,76.3386,27.5621,98.61,1.60615,3.323842,230.6601954,0.198,3.4956
7:58:05,4.4686,34.7814,998.753,76.3386,27.5621,98.61,1.60616,3.323793,230.4401744,0.0648,3.5388
7:58:06,4.4684,34.7817,998.777,76.3386,27.5623,98.58,1.60617,3.3238,230.6601954,0.198,3.4056
7:58:07,4.4688,34.7816,998.726,76.3386,27.5622,98.61,1.60615,3.323828,230.4401744,0.198,3.0996
7:58:08,4.4694,34.7814,998.615,76.3386,27.562,98.61,1.6061,3.323855,230.7905287,0.198,3.3624
7:58:09,4.4698,34.7814,998.504,76.3386,27.562,98.61,1.60607,3.32389,230.7470439,0.0648,2.9232
7:58:10,4.4694,34.7816,998.432,76.3386,27.5621,98.61,1.60606,3.323869,230.7905287,0.198,3.3192
7:58:11,4.4695,34.7816,998.427,76.3386,27.5621,98.61,1.60606,3.323876,230.7905287,0.0648,3.4956
7:58:12,4.4699,34.7815,998.452,76.3631,27.562,98.61,1.60605,3.323903,230.350297,0.198,3.7152
7:58:13,4.4703,34.7815,998.364,76.3631,27.5619,98.61,1.60602,3.323938,230.7905287,0.3312,3.1428
7:58:14,4.4712,34.7814,998.245,76.3386,27.5618,98.61,1.60596,3.324007,229.5241819,0.0648,3.3192
7:58:15,4.472,34.7814,998.156,76.3386,27.5617,98.61,1.60591,3.324069,230.6132195,0.198,3.2292
7:58:16,4.4714,34.7816,998.113,76.3631,27.5619,98.61,1.60593,3.324028,229.7400276,0.0648,3.582
7:58:17,4.4716,34.7816,998.115,76.3386,27.5619,98.61,1.60592,3.324048,230.0459769,0.5508,3.3192
7:58:18,4.4719,34.7817,998.11,76.3386,27.5619,98.61,1.6059,3.324083,229.1373394,0.1548,3.4488
7:58:19,4.4723,34.7814,998.059,76.3386,27.5617,98.61,1.60588,3.324096,229.6974905,0.2412,3.0564
7:58:20,4.4719,34.7816,997.993,76.3631,27.5618,98.61,1.60588,3.324069,229.1793932,0.0648,3.4488
7:58:21,4.4725,34.7816,997.927,76.3631,27.5618,98.61,1.60585,3.324124,230.2641745,0.3312,2.9232
7:58:22,4.4731,34.7813,997.862,76.3386,27.5615,98.61,1.60581,3.324152,229.6549905,0.198,3.4956
7:58:23,4.4721,34.782,997.781,76.3631,27.5622,98.61,1.60583,3.324117,229.6974905,0.0648,3.0096
7:58:24,4.4743,34.7813,997.723,76.3631,27.5614,98.61,1.60574,3.324248,229.4818326,0.3312,3.4956
7:58:25,4.4745,34.7817,997.71,76.3631,27.5617,98.61,1.60572,3.324303,229.6549905,0.4176,3.7584
7:58:26,4.4747,34.7816,997.72,76.3386,27.5616,98.61,1.60572,3.32431,229.2249919,0.0648,3.582
7:58:27,4.4746,34.7815,997.715,76.3386,27.5615,98.61,1.60572,3.324296,229.7400276,0.198,3.3624
7:58:28,4.4747,34.7816,997.634,76.3386,27.5615,98.61,1.60571,3.324303,229.5665679,0.198,3.4956
7:58:29,4.4752,34.7816,997.507,76.3631,27.5615,98.61,1.60566,3.324351,229.2671204,0.198,3.3624
7:58:30,4.4754,34.7816,997.419,76.3631,27.5615,98.61,1.60563,3.324365,229.2249919,0.198,3.4956
7:58:31,4.475,34.7817,997.414,76.3875,27.5617,98.61,1.60565,3.324338,229.6549905,0.198,3.1428
7:58:32,4.4747,34.7817,997.431,76.3631,27.5616,98.61,1.60567,3.32431,229.2671204,0.0648,3.2292
7:58:33,4.475,34.7816,997.433,76.3386,27.5615,98.61,1.60566,3.324331,229.9141097,0.3312,3.1428
7:58:34,4.4754,34.7815,997.383,76.3631,27.5614,98.61,1.60563,3.324351,229.6549905,0.1548,3.6252
7:58:35,4.4758,34.7813,997.302,76.3631,27.5612,98.61,1.6056,3.324365,229.6549905,0.4176,3.6252
7:58:36,4.4755,34.7816,997.267,76.3875,27.5615,98.61,1.60561,3.324365,229.4818326,-0.0216,3.3192
7:58:37,4.4753,34.7817,997.247,76.3875,27.5615,98.61,1.60561,3.324351,229.9568379,0.0648,3.4056
7:58:38,4.4759,34.7815,997.219,76.3875,27.5614,98.61,1.60558,3.324393,229.999604,0.3312,3.2292
7:58:39,4.4762,34.7815,997.191,76.3631,27.5613,98.61,1.60557,3.324413,229.5665679,0.0648,3.4956
7:58:40,4.4763,34.7817,997.14,76.3631,27.5614,98.61,1.60555,3.324434,229.3092849,0.0648,3.672
7:58:41,4.4763,34.7817,997.082,76.3631,27.5615,98.61,1.60554,3.324441,229.5665679,0.198,3.186
7:58:42,4.4769,34.7818,997.038,76.3386,27.5614,98.61,1.60551,3.324489,229.7826021,0.198,3.3624
7:58:43,4.4777,34.7818,997.011,76.3631,27.5614,98.61,1.60547,3.324565,229.3514855,0.2844,4.0644
7:58:44,4.4787,34.7816,996.998,76.3631,27.5611,98.61,1.60543,3.324641,229.4818326,0.3312,3.3624
7:58:45,4.4786,34.7816,996.962,76.3631,27.5612,98.61,1.60542,3.324634,229.3514855,0.3312,3.4056
7:58:46,4.4792,34.7815,996.881,76.3386,27.561,98.61,1.60539,3.324669,229.2671204,0.0648,3.0996
7:58:47,4.4791,34.7816,996.807,76.3631,27.5611,98.61,1.6155,3.324668,229.5241819,0.0648,3.0096
7:58:48,4.4782,34.782,996.809,76.3631,27.5615,98.61,1.61554,3.324613,228.8822758,0.0648,3.3624
7:58:49,4.4781,34.7818,996.849,76.3875,27.5613,98.61,1.59964,3.324593,229.2249919,0.1548,3.3624
7:58:50,4.4786,34.7817,996.821,76.3631,27.5612,98.61,1.59961,3.324634,230.0888225,0.2844,3.2292
7:58:51,4.479,34.7816,996.687,76.3631,27.5611,98.61,1.61549,3.324655,229.0113913,0.3312,3.4056
7:58:52,4.4795,34.7817,996.583,76.3631,27.5611,98.61,1.61544,3.324703,229.1793932,0.198,3.4956
7:58:53,4.4787,34.782,996.585,76.3631,27.5614,98.58,1.60969,3.324655,229.1793932,0.198,3.582
7:58:54,4.4785,34.7818,996.648,76.3875,27.5613,98.61,1.60971,3.324627,229.6125277,0.0648,3.2292
7:58:55,4.4784,34.782,996.657,76.3631,27.5615,98.61,1.60972,3.324634,229.3514855,0.198,3.1428
7:58:56,4.4788,34.7819,996.614,76.3631,27.5614,98.61,1.60969,3.324662,228.7534928,0.2412,3.2292
7:58:57,4.4795,34.7819,996.541,76.3631,27.5613,98.61,1.60965,3.324717,229.4395199,0.3744,3.582
7:58:58,4.4803,34.7822,996.475,76.3631,27.5614,98.61,1.6096,3.324813,229.1793932,0.0648,3.3624
7:58:59,4.4805,34.782,996.454,76.3631,27.5613,98.61,1.6096,3.324806,229.4395199,0.0648,3.1428
7:59:00,4.4816,34.7814,996.441,76.3631,27.5607,98.61,1.59943,3.324855,229.0953212,0.198,3.6252
7:59:01,4.4807,34.7821,996.428,76.3631,27.5613,98.61,1.59946,3.324834,229.3514855,0.198,3.672
7:59:02,4.4801,34.7822,996.437,76.3631,27.5615,98.61,1.60528,3.324793,229.5665679,0.3312,3.0996
7:59:03,4.4814,34.7817,996.386,76.3875,27.5609,98.61,1.61534,3.324861,228.1625347,0.0648,3.7152
7:59:04,4.4826,34.7818,996.259,76.3631,27.5609,98.61,1.60514,3.324972,228.8404721,0.198,3.3192
7:59:05,4.4825,34.7822,996.185,76.3386,27.5612,98.61,1.60946,3.324992,229.5665679,0.198,3.3192
7:59:06,4.4815,34.7821,996.202,76.3631,27.5612,98.61,1.6153,3.324903,228.8404721,0.2844,3.4056
7:59:07,4.4832,34.7819,996.234,76.3875,27.5609,98.61,1.60945,3.325034,228.5834485,0.2412,3.7152
7:59:08,4.4839,34.7819,996.213,76.3631,27.5608,98.61,1.60941,3.325096,228.8822758,0.1548,3.2292
7:59:09,4.4836,34.782,996.154,76.3631,27.5609,98.61,1.60942,3.325068,229.3937223,0.198,3.186
7:59:10,4.4834,34.782,996.088,76.3875,27.561,98.61,1.60941,3.325061,228.6701341,-0.0216,3.582
7:59:11,4.4828,34.7824,996.075,76.3142,27.5613,98.61,1.60943,3.325034,229.0113913,0.0648,3.0996
7:59:12,4.4827,34.7823,996.069,76.3631,27.5612,98.61,1.59931,3.32502,229.3514855,0.198,3.2292
7:59:13,4.4834,34.7822,996.011,76.3631,27.5611,98.61,1.6094,3.325075,229.9568379,0.0648,3.1428
7:59:14,4.4839,34.7821,995.952,76.3631,27.561,98.61,1.61515,3.325103,229.6974905,0.4608,3.276
7:59:15,4.4837,34.7823,995.886,76.3631,27.5611,98.61,1.60936,3.325096,229.4818326,0.4176,3.4056
7:59:16,4.4838,34.7822,995.858,76.3631,27.5611,98.61,1.60935,3.325103,229.1793932,0.198,3.0564
7:59:17,4.4834,34.7826,995.875,76.3875,27.5614,98.61,1.60937,3.325096,229.8287667,0.3312,3.276
7:59:18,4.4837,34.7824,995.855,76.3631,27.5612,98.61,1.60936,3.325103,229.1793932,0.198,3.2292
7:59:19,4.4841,34.7823,995.811,76.3631,27.5611,98.61,1.60934,3.32513,229.0113913,0.0648,3.0564
7:59:20,4.4841,34.7823,995.798,76.3875,27.5611,98.61,1.60933,3.32513,228.4174275,0.198,3.3624
7:59:21,4.4842,34.7824,995.762,76.3631,27.5612,98.61,1.60932,3.325151,228.3725567,0.198,3.7584
7:59:22,4.484,34.7825,995.734,76.3631,27.5612,98.58,1.60933,3.32513,228.7534928,-0.0216,3.0996
7:59:23,4.484,34.7824,995.72,76.3631,27.5612,98.61,1.60932,3.32513,229.0113913,0.3312,3.4056
7:59:24,4.4844,34.7823,995.662,76.3875,27.5611,98.61,1.6093,3.325151,228.7987032,0.0648,3.276
7:59:25,4.4847,34.7824,995.589,76.3631,27.5611,98.61,1.60927,3.325179,228.7987032,0.1116,3.3624
7:59:26,4.485,34.7825,995.545,76.3875,27.5611,98.61,1.60925,3.32522,228.6285064,0.198,3.7584
7:59:27,4.4846,34.7826,995.57,76.3631,27.5613,98.61,1.60927,3.325192,229.0533385,0.0648,3.3192
7:59:28,4.4842,34.7826,995.61,76.3875,27.5613,98.58,1.6093,3.325165,228.50037,-0.0216,3.5388
7:59:29,4.4844,34.7825,995.559,76.3875,27.5612,98.61,1.60928,3.325165,229.3514855,0.0648,3.0564
7:59:30,4.4847,34.7825,995.471,76.3631,27.5612,98.58,1.60925,3.325185,229.0113913,0.0648,3.3624
7:59:31,4.4843,34.7828,995.443,76.3631,27.5614,98.61,1.60926,3.325172,229.2671204,0.198,3.3624
7:59:32,4.4844,34.7827,995.467,76.3631,27.5614,98.61,1.60927,3.325172,229.0953212,0.5508,3.4956
7:59:33,4.4845,34.7827,995.469,76.3875,27.5613,98.61,1.60926,3.325185,229.4395199,0.504,2.8368
7:59:34,4.4847,34.7826,995.426,76.3875,27.5613,98.61,1.60925,3.325192,228.9659883,0.1116,3.276
7:59:35,4.4848,34.7828,995.375,76.3875,27.5614,98.61,1.60923,3.32522,228.7987032,0.2412,3.4956
7:59:36,4.485,34.7829,995.369,76.3875,27.5614,98.61,1.60923,3.325241,229.1373394,0.2412,3.2292
7:59:37,4.4849,34.7828,995.379,76.3875,27.5614,98.61,1.59911,3.325234,228.6701341,0.198,3.4056
7:59:38,4.4849,34.7829,995.396,76.3875,27.5615,98.61,1.60924,3.325234,229.1373394,0.3312,3.3192
7:59:39,4.485,34.7828,995.368,76.3875,27.5614,98.61,1.6049,3.325241,228.50037,0.198,3.4956
7:59:40,4.4853,34.7826,995.294,76.3631,27.5612,98.61,1.60921,3.32524,228.50037,0.198,3.2292
7:59:41,4.4852,34.7829,995.205,76.3875,27.5614,98.61,1.61497,3.325254,228.6701341,0.3312,3.3624
7:59:42,4.4852,34.783,995.192,76.3875,27.5615,98.61,1.60919,3.325261,228.9241145,0.0648,3.2292
7:59:43,4.4853,34.783,995.247,76.3631,27.5615,98.61,1.6092,3.325275,228.3311726,0.0648,3.3624
7:59:44,4.4854,34.783,995.31,76.3875,27.5615,98.61,1.59909,3.325289,228.7534928,0.198,3.582
7:59:45,4.4855,34.7829,995.251,76.3875,27.5614,98.61,1.59908,3.325282,228.3311726,0.0648,3.672
7:59:46,4.4854,34.7831,995.14,76.3631,27.5616,98.61,1.61496,3.325289,228.7534928,0.198,2.9664
7:59:47,4.4853,34.7832,995.082,76.3875,27.5616,98.61,1.61495,3.325282,228.50037,0.198,3.3624
7:59:48,4.4852,34.7833,995.114,76.3631,27.5617,98.61,1.60918,3.325282,228.6285064,0.198,3.0096
7:59:49,4.4855,34.7831,995.161,76.3875,27.5616,98.61,1.60918,3.325296,228.9241145,0.3312,3.2292
7:59:50,4.4855,34.7832,995.156,76.3875,27.5617,98.61,1.60918,3.325309,228.9241145,0.4608,3.3624
7:59:51,4.4856,34.7832,995.068,76.3875,27.5616,98.61,1.60916,3.325309,229.4395199,0.4608,3.2292
7:59:52,4.4857,34.7833,994.964,76.3631,27.5617,98.61,1.60913,3.325323,228.7534928,0.2412,3.582
7:59:53,4.4857,34.7832,994.981,76.3631,27.5616,98.61,1.60914,3.325316,229.2671204,0.2412,3.4056
7:59:54,4.4855,34.7833,995.081,76.3631,27.5618,98.61,1.60917,3.325316,229.5665679,0.3744,3.186
7:59:55,4.4857,34.7834,995.128,76.3875,27.5618,98.61,1.60917,3.325337,229.6125277,0.0648,2.9232
7:59:56,4.4858,34.7833,995.04,76.3631,27.5617,98.61,1.60915,3.325337,229.3937223,0.198,3.3192
7:59:57,4.486,34.7833,994.944,76.3631,27.5617,98.61,1.60913,3.325344,229.0953212,0.198,3.3624
7:59:58,4.4859,34.7833,994.954,76.3875,27.5617,98.61,1.60913,3.325344,229.4395199,0.3312,3.672
7:59:59,4.486,34.7835,995.054,76.3631,27.5618,98.61,1.60915,3.325365,229.1793932,0.198,3.276
8:00:00,4.486,34.7835,995.095,76.3875,27.5618,98.61,1.60916,3.325365,228.8822758,0.1548,3.3624
8:00:01,4.4861,34.7834,995.029,76.3631,27.5617,98.61,1.60914,3.325365,229.5665679,0.2412,3.0996
8:00:02,4.4861,34.7835,994.91,76.3875,27.5618,98.61,1.60912,3.325371,229.4818326,0.198,3.276
8:00:03,4.4861,34.7835,994.859,76.3875,27.5618,98.61,1.60911,3.325365,229.6125277,0.198,3.0996
8:00:04,4.4861,34.7837,994.914,76.3631,27.562,98.61,1.60912,3.325385,229.9568379,0.198,3.2292
8:00:05,4.4862,34.7836,995.021,76.3875,27.5619,98.61,1.60914,3.325392,229.999604,0.0648,3.0996
8:00:06,4.4863,34.7836,995.091,76.3875,27.5619,98.61,1.60915,3.325413,230.0459769,0.4176,3.4056
8:00:07,4.4865,34.7836,995.041,76.3631,27.5619,98.61,1.60913,3.325427,230.1746287,0.4176,3.186
8:00:08,4.4863,34.7836,994.929,76.3631,27.5619,98.61,1.60912,3.325399,229.7400276,0.198,3.186
8:00:09,4.4863,34.7837,994.871,76.3875,27.562,98.61,1.60911,3.325406,230.1317064,0.3312,3.2292
8:00:10,4.4863,34.7839,994.851,76.3875,27.5621,98.61,1.60911,3.32542,229.8714194,0.198,3.1428
8:00:11,4.4864,34.7838,994.891,76.3875,27.562,98.61,1.60911,3.325427,230.2641745,0.0648,2.88
8:00:12,4.4864,34.7837,994.953,76.3631,27.562,98.61,1.60913,3.32542,230.2175897,0.0648,2.88
8:00:13,4.4864,34.7838,995.001,76.3875,27.562,98.61,1.60914,3.325434,230.5266176,0.3312,3.0996
8:00:14,4.4864,34.7838,994.98,76.3875,27.562,98.61,1.60913,3.325434,229.4395199,0.0648,3.4056
8:00:15,4.4864,34.7839,994.921,76.3875,27.5621,98.61,1.60912,3.325434,230.4833763,0.198,2.9664
8:00:16,4.4864,34.7838,994.856,76.3875,27.562,98.61,1.60911,3.325427,230.350297,0.3744,3.3192
8:00:17,4.4863,34.784,994.835,76.3631,27.5622,98.61,1.60911,3.325433,229.5665679,0.1548,3.3624
8:00:18,4.4864,34.7839,994.875,76.3875,27.5621,98.61,1.60912,3.325433,230.5266176,0.3312,3.2292
8:00:19,4.4865,34.7841,994.975,76.3631,27.5622,98.61,1.60914,3.325461,230.3934169,0.0648,3.3624
8:00:20,4.4864,34.784,995.03,76.3875,27.5622,98.58,1.60915,3.325447,229.5665679,0.0648,3.3192
8:00:21,4.4866,34.7839,994.948,76.3875,27.5621,98.61,1.60913,3.325454,229.6549905,-0.0216,3.1428
8:00:22,4.4867,34.7839,994.845,76.3875,27.5621,98.61,1.60911,3.325454,229.999604,0.2412,2.88
8:00:23,4.4866,34.7841,994.787,76.3875,27.5622,98.61,1.6091,3.325461,229.9568379,0.1548,2.88
8:00:24,4.4865,34.7841,994.841,76.3875,27.5622,98.61,1.60911,3.325461,229.8714194,0.198,3.0996
8:00:25,4.4865,34.7842,994.979,76.3631,27.5623,98.61,1.60914,3.325475,230.5266176,0.198,2.88
8:00:26,4.4867,34.784,995.041,76.3631,27.5622,98.61,1.60915,3.325475,230.1317064,0.198,3.1428
8:00:27,4.4867,34.7841,994.967,76.3631,27.5622,98.61,1.60914,3.325482,230.1317064,0.0648,3.2292
8:00:28,4.4868,34.7842,994.901,76.3631,27.5623,98.61,1.60912,3.325489,229.9141097,0.0648,3.0096
8:00:29,4.4868,34.7842,994.88,76.3631,27.5623,98.61,1.60912,3.325496,230.350297,0.3312,2.88
8:00:30,4.4868,34.7843,994.904,76.3631,27.5623,98.61,1.60912,3.325502,230.6132195,0.3744,3.2292
8:00:31,4.4868,34.7842,994.944,76.3875,27.5623,98.61,1.60914,3.325496,230.4401744,0.0216,3.1428
8:00:32,4.4867,34.7843,994.961,76.3631,27.5624,98.61,1.60914,3.325503,231.1033625,0.198,3.1428
8:00:33,4.4867,34.7844,994.925,76.3875,27.5624,98.61,1.60914,3.325502,229.6549905,-0.1548,3.4488
8:00:34,4.4867,34.7844,994.919,76.3875,27.5624,98.61,1.60914,3.325502,230.5698987,0.198,3.3624
8:00:35,4.4868,34.7844,994.974,76.3631,27.5625,98.61,1.60915,3.325516,231.0559382,0.0648,2.88
8:00:36,4.4867,34.7846,995.013,76.3875,27.5626,98.61,1.60916,3.325523,230.4833763,0.3312,3.3624
8:00:37,4.487,34.7845,994.94,76.3631,27.5625,98.61,1.60913,3.325537,230.2641745,0.0648,2.7468
8:00:38,4.4869,34.7845,994.836,76.3875,27.5625,98.61,1.60911,3.32553,230.968513,0.198,2.8368
8:00:39,4.4868,34.7848,994.838,76.3875,27.5627,98.61,1.60912,3.325537,230.6601954,0.198,3.1428
8:00:40,4.4868,34.7847,994.969,76.3875,27.5627,98.61,1.60915,3.325544,230.1746287,0.198,2.9664
8:00:41,4.4868,34.7847,995.084,76.3875,27.5627,98.61,1.60917,3.325544,230.5698987,0.1548,3.0996
8:00:42,4.4869,34.7845,995.07,76.3631,27.5626,98.61,1.60917,3.325544,230.4833763,0.2412,2.9232
8:00:43,4.4869,34.7847,994.936,76.3875,27.5627,98.61,1.60914,3.325551,230.2175897,0.1116,3.0564
8:00:44,4.4868,34.7848,994.878,76.3875,27.5627,98.61,1.60913,3.325544,229.8287667,0.0648,2.9664
8:00:45,4.4869,34.7848,994.932,76.3875,27.5627,98.61,1.60914,3.325551,229.999604,0.198,3.3624
8:00:46,4.487,34.7847,994.987,76.3875,27.5627,98.61,1.60915,3.325558,231.2788909,0.3312,3.0996
8:00:47,4.4869,34.7848,994.981,76.3875,27.5628,98.61,1.60916,3.325565,230.6601954,-0.0216,2.6604
8:00:48,4.487,34.7848,994.916,76.4119,27.5628,98.61,1.60914,3.325571,230.2641745,0.1548,3.4056
8:00:49,4.4869,34.7849,994.918,76.3875,27.5628,98.61,1.60914,3.325565,231.1910431,0.1116,2.79
8:00:50,4.4868,34.7849,994.98,76.3875,27.5629,98.61,1.60917,3.325558,230.2175897,0.198,3.4488
8:00:51,4.4868,34.785,995.013,76.3875,27.5629,98.61,1.60917,3.325565,231.012205,0.198,3.3624
8:00:52,4.4869,34.7849,994.955,76.3875,27.5629,98.61,1.60916,3.325571,231.2788909,0.0648,2.88
8:00:53,4.487,34.785,994.897,76.3875,27.5629,98.61,1.60914,3.325585,230.7905287,0.3312,3.0996
8:00:54,4.487,34.785,994.876,76.3875,27.5629,98.61,1.60914,3.325585,230.5266176,0.0648,3.0996
8:00:55,4.4869,34.785,994.9,76.3875,27.5629,98.61,1.60915,3.325571,231.012205,0.3312,3.0564
8:00:56,4.487,34.7851,994.963,76.3875,27.5629,98.61,1.60916,3.325592,230.350297,0.198,3.3624
8:00:57,4.4872,34.7849,994.995,76.3875,27.5628,98.61,1.60916,3.325599,230.5266176,0.198,3.0564
8:00:58,4.4872,34.785,994.952,76.3875,27.5629,98.61,1.60915,3.325599,229.6974905,0.0648,3.4056
8:00:59,4.4871,34.7851,994.878,76.3875,27.5629,98.61,1.60914,3.325599,229.8287667,0.0648,2.79
8:01:00,4.4871,34.7851,994.82,76.4119,27.563,98.61,1.60913,3.325599,230.2641745,0.198,3.1428
